0	0	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.40994870029961544	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.3890843290843729	0.049151983670269205
1	1	0.24654929037724418	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.6749344367434492
2	2	0.016583077279572905	0.0049536436741629535	0.235500447407176	0.009378037150289458	0.002696268845200637	0.008621541716408382	0.003431597018496091	0.7008209438600763	0.0030079987133339986	0.015006444335283196
3	3	0.016583077279572905	0.0049536436741629535	0.003936111746804129	0.009378037150289458	0.002696268845200637	0.008621541716408382	0.003431597018496091	0.0061279368789606955	0.0030079987133339986	0.9412637869767707
4	4	0.03088836448086829	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.8905953626398251
5	5	0.039381391926914804	0.01176388312673399	0.00934745444140021	0.5721884940586766	0.0064030829949741986	0.020474385279887493	0.00814933590685814	0.2895113815405059	0.007143377206073815	0.03563721351797491
6	6	0.025408700586549284	0.7171988160614026	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.013209983187891572	0.005257915627280249	0.009389265378542318	0.004608875505029154	0.20039517579383254
7	7	0.039381391926914804	0.01176388312673399	0.00934745444140021	0.022270906074570752	0.8312794649711329	0.020474385279887493	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.03563721351797491
8	8	0.02158030665302857	0.006446400009843341	0.005122239804143802	0.012204062858468026	0.003508776297515725	0.16189216003333648	0.7578284860969778	0.007974560738571225	0.003914444439430057	0.019528563068684886
9	9	0.03088836448086829	0.22488779909586168	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.6749344367434492
10	10	0.025408700586549284	0.007590005570576587	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.013209983187891572	0.005257915627280249	0.009389265378542318	0.004608875505029154	0.9100039862846586
11	11	0.7749431007243179	0.006446400009843341	0.005122239804143802	0.012204062858468026	0.003508776297515725	0.01121960121907862	0.0044656920256884594	0.007974560738571225	0.003914444439430057	0.17020112188294276
12	12	0.03088836448086829	0.009226873199485784	0.007331573761793648	0.23312886774635347	0.005022188187686723	0.016058860393267826	0.22205276847612043	0.01141416304356554	0.005602829863784868	0.45927351084707335
13	13	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.7697037344451937	0.020071393774402216	0.009852374109059281	0.049151983670269205
14	14	0.490597809075841	0.32423747415767895	0.0018241135430160894	0.004346066797173755	0.0012495327451351398	0.00399548387297382	0.001590306118898877	0.16381077450648854	0.0013939978189954987	0.006954441363798336
15	15	0.24814741293994477	0.0049536436741629535	0.003936111746804129	0.35672454064084724	0.002696268845200637	0.008621541716408382	0.003431597018496091	0.0061279368789606955	0.0030079987133339986	0.36235294782584104
16	16	0.8935320680663719	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.027951659054321593
17	17	0.05431607417700774	0.01622512352298643	0.7713562178138823	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.009852374109059281	0.049151983670269205
18	18	0.31434018591896773	0.01176388312673399	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.020474385279887493	0.00814933590685814	0.5644701755325588	0.007143377206073815	0.03563721351797491
19	19	0.8935320680663719	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.027951659054321593
20	20	0.039381391926914804	0.01176388312673399	0.00934745444140021	0.29722970006662364	0.0064030829949741986	0.020474385279887493	0.00814933590685814	0.5644701755325588	0.007143377206073815	0.03563721351797491
21	21	0.039381391926914804	0.8366402651028927	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.020474385279887493	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.03563721351797491
22	22	0.03088836448086829	0.009226873199485784	0.007331573761793648	0.8801116454354811	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.027951659054321593
23	23	0.039381391926914804	0.2867226771187869	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.2954331792719404	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.3105960075100278
24	24	0.46221021627362	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.45927351084707335
25	25	0.40700037399510425	0.3990520411974752	0.002690202047131686	0.006409577868379853	0.0018428104773360477	0.005892538288259944	0.002345382935732126	0.16245479785777925	0.002055867520263084	0.010256407812538532
26	26	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.7785353037250295	0.009852374109059281	0.049151983670269205
27	27	0.7350175110773753	0.007590005570576587	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.013209983187891572	0.005257915627280249	0.009389265378542318	0.004608875505029154	0.20039517579383254
28	28	0.8642577739030735	0.01176388312673399	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.020474385279887493	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.03563721351797491
29	29	0.039381391926914804	0.01176388312673399	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.5703919732639934	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.3105960075100278
30	30	0.039381391926914804	0.01176388312673399	0.00934745444140021	0.022270906074570752	0.0064030829949741986	0.2954331792719404	0.00814933590685814	0.014552587548452983	0.007143377206073815	0.5855548015020807
31	31	0.014862289215305627	0.9383490651960135	0.00352767041837433	0.008404899648581522	0.002416483183670121	0.0077269040185274935	0.00307550803143715	0.005492054861279449	0.0026958655551768906	0.013449259871633897
32	32	0.7749431007243179	0.006446400009843341	0.005122239804143802	0.012204062858468026	0.003508776297515725	0.16189216003333648	0.0044656920256884594	0.007974560738571225	0.003914444439430057	0.019528563068684886
33	33	0.018754515772294585	0.005602288818363941	0.1353945546237278	0.7962642445285906	0.0030493264748847754	0.009750472567660923	0.0038809407519809582	0.0069303475410839996	0.0034018751985046064	0.016971433722907783
34	34	0.016583077279572905	0.0049536436741629535	0.003936111746804129	0.7040710441314051	0.002696268845200637	0.008621541716408382	0.003431597018496091	0.2376922725393326	0.0030079987133339986	0.015006444335283196
35	35	0.025408700586549284	0.007590005570576587	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.9002209963014242	0.005257915627280249	0.009389265378542318	0.004608875505029154	0.022992973171126026
36	36	0.016583077279572905	0.0049536436741629535	0.003936111746804129	0.35672454064084724	0.002696268845200637	0.008621541716408382	0.003431597018496091	0.0061279368789606955	0.0030079987133339986	0.5939172834862129
37	37	0.2028109032092558	0.007590005570576587	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.013209983187891572	0.005257915627280249	0.18679146800124885	0.004608875505029154	0.5551995810392456
38	38	0.03088836448086829	0.8718705767849892	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.027951659054321593
39	39	0.05431607417700774	0.7746890334736137	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.009852374109059281	0.049151983670269205
40	40	0.05431607417700774	0.7746890334736137	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.009852374109059281	0.049151983670269205
41	41	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.7785353037250295	0.009852374109059281	0.049151983670269205
42	42	0.05431607417700774	0.7746890334736137	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.009852374109059281	0.049151983670269205
43	43	0.9256156595385758	0.006446400009843341	0.005122239804143802	0.012204062858468026	0.003508776297515725	0.01121960121907862	0.0044656920256884594	0.007974560738571225	0.003914444439430057	0.019528563068684886
44	44	0.5971460810466533	0.0031373802442364695	0.002492928447385161	0.005939560941473151	0.0017076764427373077	0.00546043608203024	0.0021733950603198444	0.0038811164804315587	0.36855712395843365	0.0095043012962993
45	45	0.025408700586549284	0.007590005570576587	0.006030936427760613	0.014369090490506218	0.00413124094120536	0.013209983187891572	0.005257915627280249	0.009389265378542318	0.004608875505029154	0.9100039862846586
46	46	0.22239772250752712	0.3157427653193489	0.00352767041837433	0.008404899648581522	0.002416483183670121	0.0077269040185274935	0.00307550803143715	0.005492054861279449	0.0026958655551768906	0.42852012645607696
47	47	0.43354802915232143	0.01622512352298643	0.01289230786325509	0.030716745324301804	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.3890843290843729	0.049151983670269205
48	48	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.40994870029961544	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.3890843290843729	0.049151983670269205
49	49	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.40994870029961544	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.3993033487497159	0.009852374109059281	0.049151983670269205
50	50	0.03088836448086829	0.009226873199485784	0.007331573761793648	0.0174679418499776	0.005022188187686723	0.016058860393267826	0.006391842579744531	0.01141416304356554	0.005602829863784868	0.8905953626398251
51	51	0.14969755222527348	0.005602288818363941	0.0044515181707489	0.6653212080756117	0.0030493264748847754	0.009750472567660923	0.0038809407519809582	0.1378733839940629	0.0034018751985046064	0.016971433722907783
52	52	0.018754515772294585	0.005602288818363941	0.1353945546237278	0.5343781716226328	0.0030493264748847754	0.009750472567660923	0.0038809407519809582	0.0069303475410839996	0.0034018751985046064	0.2788575066288656
53	53	0.018754515772294585	0.005602288818363941	0.0044515181707489	0.010606025810717202	0.0030493264748847754	0.009750472567660923	0.0038809407519809582	0.6616455298059785	0.0034018751985046064	0.2788575066288656
54	54	0.05431607417700774	0.01622512352298643	0.01289230786325509	0.7891806552749291	0.00883133667702745	0.028238926436497013	0.011239824494566474	0.020071393774402216	0.009852374109059281	0.049151983670269205
